C, tp=0, ts=0, x0=1000001, x1=1000007
C, tp=42, ts=42, x0=1000012, x1=1000004
B, tp=42, ts=42, x0=461828810, x1=1
B, tp=42, ts=42, x0=49370341, x1=5
C, tp=42, ts=42, x0=1000006, x1=1000004
B, tp=42, ts=42, x0=48327322, x1=5
C, tp=42, ts=42, x0=1000001, x1=1000047
C, tp=42, ts=42, x0=1000001, x1=1000004
C, tp=42, ts=42, x0=1000002, x1=1000027
C, tp=42, ts=42, x0=1000020, x1=1000029
C, tp=42, ts=42, x0=1000001, x1=1000004
B, tp=42, ts=42, x0=457970800, x1=1
C, tp=42, ts=42, x0=1000001, x1=1000004
B, tp=42, ts=42, x0=995812576, x1=1
B, tp=42, ts=42, x0=232102688, x1=1
B, tp=42, ts=42, x0=652828331, x1=1
C, tp=42, ts=42, x0=1000002, x1=1000016
B, tp=42, ts=42, x0=283669236, x1=1
C, tp=42, ts=42, x0=1000001, x1=1000004
B, tp=42, ts=42, x0=942298062, x1=1
B, tp=42, ts=42, x0=980405582, x1=1
C, tp=42, ts=42, x0=1000002, x1=1000004
B, tp=42, ts=42, x0=542304132, x1=5
C, tp=42, ts=42, x0=1000001, x1=1000004
B, tp=42, ts=42, x0=9892033, x1=5
B, tp=42, ts=42, x0=980861379, x1=3
B, tp=42, ts=42, x0=359584682, x1=1
B, tp=42, ts=42, x0=101481316, x1=1
C, tp=42, ts=42, x0=1000001, x1=1000007
C, tp=42, ts=42, x0=1000006, x1=1000004
B, tp=42, ts=42, x0=935214917, x1=1
A, tp=42, ts=42, x0=4, x1=768399622
A, tp=42, ts=42, x0=4, x1=270407189
C, tp=42, ts=42, x0=1000013, x1=18200148
C, tp=42, ts=42, x0=1000001, x1=1000014
B, tp=42, ts=42, x0=336910924, x1=1
A, tp=42, ts=42, x0=4, x1=248973216
C, tp=42, ts=42, x0=1000003, x1=1000005
B, tp=42, ts=42, x0=160953265, x1=1
B, tp=42, ts=42, x0=480325962, x1=2
C, tp=42, ts=42, x0=1000001, x1=1000013
C, tp=42, ts=42, x0=1000001, x1=1000035
B, tp=42, ts=42, x0=748183846, x1=50
B, tp=42, ts=42, x0=656065856, x1=1
B, tp=42, ts=42, x0=922901396, x1=1
C, tp=42, ts=42, x0=1000001, x1=1000004
B, tp=42, ts=42, x0=372696167, x1=1
C, tp=42, ts=42, x0=1000001, x1=1000119
B, tp=42, ts=42, x0=482953247, x1=4
C, tp=42, ts=42, x0=1000001, x1=1000006
B, tp=42, ts=42, x0=945525496, x1=1
B, tp=42, ts=42, x0=71587140, x1=1
B, tp=42, ts=42, x0=352282850, x1=1
B, tp=42, ts=42, x0=888287861, x1=3
C, tp=42, ts=42, x0=1000001, x1=1000005
B, tp=42, ts=42, x0=761212094, x1=3
B, tp=42, ts=42, x0=812952595, x1=1
B, tp=42, ts=42, x0=367845684, x1=32
C, tp=42, ts=42, x0=1000003, x1=1000004
B, tp=42, ts=42, x0=159475320, x1=4
A, tp=42, ts=42, x0=242, x1=420611457
C, tp=42, ts=42, x0=1000003, x1=1000014
C, tp=42, ts=42, x0=1000001, x1=1000008
C, tp=42, ts=42, x0=1000001, x1=1000006
B, tp=42, ts=42, x0=210050203, x1=1
B, tp=42, ts=42, x0=949161707, x1=1
B, tp=42, ts=42, x0=357977499, x1=1
B, tp=42, ts=42, x0=310757485, x1=1
A, tp=42, ts=42, x0=9, x1=139944990
B, tp=42, ts=42, x0=749004843, x1=8
C, tp=42, ts=42, x0=1000001, x1=1000019
B, tp=42, ts=42, x0=753913613, x1=6
B, tp=42, ts=42, x0=365988741, x1=1
B, tp=42, ts=42, x0=245976156, x1=2
B, tp=42, ts=42, x0=190907987, x1=1
B, tp=42, ts=42, x0=430882391, x1=3
B, tp=42, ts=42, x0=967824545, x1=3
C, tp=42, ts=42, x0=1000004, x1=1000005
B, tp=42, ts=42, x0=826894814, x1=2
A, tp=42, ts=42, x0=15, x1=683944556
B, tp=42, ts=42, x0=689603148, x1=2
C, tp=42, ts=42, x0=1000001, x1=1000005
C, tp=42, ts=42, x0=1000002, x1=1000004
C, tp=42, ts=42, x0=1000002, x1=1000004
B, tp=42, ts=42, x0=510524831, x1=1
B, tp=42, ts=42, x0=572449945, x1=1
C, tp=42, ts=42, x0=1000001, x1=1000004
A, tp=42, ts=42, x0=4, x1=730002883
C, tp=42, ts=42, x0=1000001, x1=1000633
A, tp=42, ts=42, x0=4, x1=806145093
C, tp=42, ts=42, x0=1000001, x1=1000004
B, tp=42, ts=42, x0=398532063, x1=1
B, tp=42, ts=42, x0=540772094, x1=1
C, tp=42, ts=42, x0=1000009, x1=1000033
A, tp=42, ts=42, x0=4, x1=953422547
B, tp=42, ts=42, x0=795138049, x1=5
B, tp=42, ts=42, x0=289926248, x1=1
B, tp=42, ts=42, x0=70319158, x1=1
C, tp=42, ts=42, x0=1000001, x1=1000006
C, tp=42, ts=42, x0=1000001, x1=1000006
C, tp=42, ts=42, x0=1000001, x1=1000004
A, tp=42, ts=42, x0=4, x1=93605040
C, tp=42, ts=42, x0=1000004, x1=1000005
C, tp=42, ts=42, x0=1000002, x1=1000005
B, tp=42, ts=42, x0=465322840, x1=3
C, tp=42, ts=42, x0=1000001, x1=1000020
B, tp=42, ts=42, x0=956274977, x1=1
B, tp=42, ts=42, x0=114066105, x1=1
B, tp=42, ts=42, x0=154885878, x1=11
B, tp=42, ts=42, x0=189035990, x1=1
B, tp=42, ts=42, x0=680431800, x1=1
B, tp=42, ts=42, x0=682683754, x1=5
B, tp=42, ts=42, x0=835231468, x1=1
B, tp=42, ts=42, x0=803748837, x1=1
C, tp=42, ts=42, x0=1000010, x1=1000013
B, tp=42, ts=42, x0=864508936, x1=1
B, tp=42, ts=42, x0=168093101, x1=2
B, tp=42, ts=42, x0=659234105, x1=2
B, tp=42, ts=42, x0=58435524, x1=1
B, tp=42, ts=42, x0=452355899, x1=2
B, tp=42, ts=42, x0=233276629, x1=1
B, tp=42, ts=42, x0=607547729, x1=9
B, tp=42, ts=42, x0=452441798, x1=1
C, tp=42, ts=42, x0=1000003, x1=1000008
B, tp=42, ts=42, x0=469944514, x1=1
C, tp=42, ts=42, x0=1000001, x1=1000112
C, tp=42, ts=42, x0=1000001, x1=1000011
B, tp=42, ts=42, x0=613955117, x1=4
B, tp=42, ts=42, x0=575722990, x1=1
C, tp=42, ts=42, x0=1000001, x1=1000007
B, tp=42, ts=42, x0=474354749, x1=1
B, tp=42, ts=42, x0=819920686, x1=1
B, tp=42, ts=42, x0=196044775, x1=1
B, tp=42, ts=42, x0=283121253, x1=1
C, tp=42, ts=42, x0=1000001, x1=1000004
C, tp=42, ts=42, x0=1000001, x1=1000029
C, tp=42, ts=42, x0=1000001, x1=1000006
B, tp=42, ts=42, x0=985859806, x1=2
B, tp=42, ts=42, x0=559547747, x1=1
B, tp=42, ts=42, x0=661554576, x1=2
B, tp=42, ts=42, x0=629553010, x1=1
B, tp=42, ts=42, x0=722900523, x1=1
B, tp=42, ts=42, x0=849640843, x1=1
C, tp=42, ts=42, x0=1000001, x1=1000012
B, tp=42, ts=42, x0=32630891, x1=1
C, tp=42, ts=42, x0=1000001, x1=1000014
B, tp=42, ts=42, x0=909933617, x1=2
A, tp=42, ts=42, x0=4, x1=957544269
B, tp=42, ts=42, x0=572164515, x1=1
B, tp=42, ts=42, x0=316366243, x1=1
B, tp=42, ts=42, x0=710046060, x1=1
B, tp=42, ts=42, x0=731956551, x1=9
B, tp=42, ts=42, x0=649792645, x1=7
A, tp=42, ts=42, x0=4, x1=890853599
B, tp=42, ts=42, x0=923538543, x1=1
B, tp=42, ts=42, x0=353224432, x1=1
B, tp=42, ts=42, x0=324267233, x1=1
B, tp=42, ts=42, x0=785673668, x1=2
B, tp=42, ts=42, x0=123537649, x1=1
B, tp=42, ts=42, x0=682208224, x1=1
B, tp=42, ts=42, x0=434828247, x1=6
B, tp=42, ts=42, x0=460787909, x1=3
A, tp=42, ts=42, x0=16, x1=58602303
B, tp=42, ts=42, x0=418770855, x1=1
C, tp=42, ts=42, x0=1000001, x1=1000007
C, tp=42, ts=42, x0=1000001, x1=1000004
B, tp=42, ts=42, x0=359146017, x1=1
C, tp=42, ts=42, x0=1000013, x1=1000004
B, tp=42, ts=42, x0=344615831, x1=3
B, tp=42, ts=42, x0=740837202, x1=15
B, tp=42, ts=42, x0=25600313, x1=1
C, tp=42, ts=42, x0=1000004, x1=1000005
C, tp=42, ts=42, x0=1000002, x1=1000004
B, tp=42, ts=42, x0=939279079, x1=1
B, tp=42, ts=42, x0=837535774, x1=1
C, tp=42, ts=42, x0=1000001, x1=1000004
B, tp=42, ts=42, x0=517823181, x1=1
C, tp=42, ts=42, x0=1000001, x1=1000328
B, tp=42, ts=42, x0=287763862, x1=1
C, tp=42, ts=42, x0=1000001, x1=1000009
A, tp=42, ts=42, x0=4, x1=745341282
A, tp=42, ts=42, x0=5, x1=564154698
C, tp=42, ts=42, x0=1000001, x1=1000120
C, tp=42, ts=42, x0=1000002, x1=1000045
B, tp=42, ts=42, x0=906894991, x1=1
C, tp=42, ts=42, x0=1000004, x1=1000004
C, tp=42, ts=42, x0=1000001, x1=1000010
C, tp=42, ts=42, x0=1000002, x1=1000053
C, tp=42, ts=42, x0=1000004, x1=1000004
C, tp=42, ts=42, x0=1000001, x1=1000004
C, tp=42, ts=42, x0=1000001, x1=1000010
B, tp=42, ts=42, x0=739688299, x1=1
B, tp=42, ts=42, x0=268469158, x1=17
B, tp=42, ts=42, x0=323284939, x1=6
C, tp=42, ts=42, x0=1000001, x1=1000004
C, tp=42, ts=42, x0=1000001, x1=1000165
A, tp=42, ts=42, x0=6, x1=439156116
C, tp=42, ts=42, x0=1000002, x1=1000004
B, tp=42, ts=42, x0=654906290, x1=6
B, tp=42, ts=42, x0=553990432, x1=1
B, tp=42, ts=42, x0=479567625, x1=2
B, tp=42, ts=42, x0=939286023, x1=2
A, tp=42, ts=42, x0=190, x1=833374507
C, tp=42, ts=42, x0=1000001, x1=1000012
A, tp=42, ts=42, x0=74, x1=28543413
C, tp=42, ts=42, x0=1000001, x1=1000004
A, tp=42, ts=42, x0=6, x1=660469269
B, tp=42, ts=42, x0=772548540, x1=1
B, tp=42, ts=42, x0=681843701, x1=1
B, tp=42, ts=42, x0=335267395, x1=2
B, tp=42, ts=42, x0=438242016, x1=1
C, tp=42, ts=42, x0=1000002, x1=1000017
B, tp=42, ts=42, x0=799070719, x1=1
B, tp=42, ts=42, x0=596737002, x1=2
B, tp=42, ts=42, x0=797022015, x1=4
B, tp=42, ts=42, x0=494771008, x1=1
C, tp=42, ts=42, x0=1000003, x1=1000005
C, tp=42, ts=42, x0=1000001, x1=1000004
C, tp=42, ts=42, x0=1000007, x1=1000008
C, tp=42, ts=42, x0=1000002, x1=1000004
B, tp=42, ts=42, x0=826984639, x1=7
C, tp=42, ts=42, x0=1000001, x1=1000005
B, tp=42, ts=42, x0=726723431, x1=1
B, tp=42, ts=42, x0=88843879, x1=1
C, tp=42, ts=42, x0=1000001, x1=1001040
B, tp=42, ts=42, x0=682625321, x1=35
B, tp=42, ts=42, x0=147430604, x1=2
C, tp=42, ts=42, x0=1000001, x1=1000013
B, tp=42, ts=42, x0=993251923, x1=2
B, tp=42, ts=42, x0=165721354, x1=1
B, tp=42, ts=42, x0=270484474, x1=1
C, tp=42, ts=42, x0=1000004, x1=1000005
A, tp=42, ts=42, x0=286, x1=859804377
B, tp=42, ts=42, x0=859804377, x1=1
B, tp=42, ts=42, x0=688093784, x1=14
C, tp=42, ts=42, x0=1000005, x1=1000015
A, tp=42, ts=42, x0=5, x1=466732927
B, tp=42, ts=42, x0=812940545, x1=1
C, tp=42, ts=42, x0=1000001, x1=1000007
B, tp=42, ts=42, x0=641443000, x1=6
C, tp=42, ts=42, x0=1000001, x1=1000005
B, tp=42, ts=42, x0=781180869, x1=576
B, tp=42, ts=42, x0=877964097, x1=4
B, tp=42, ts=42, x0=733056182, x1=2
B, tp=42, ts=42, x0=903239280, x1=1
B, tp=42, ts=42, x0=301131664, x1=8
B, tp=42, ts=42, x0=858031086, x1=1
B, tp=42, ts=42, x0=702354542, x1=7
C, tp=42, ts=42, x0=1000001, x1=1000019
B, tp=42, ts=42, x0=946901011, x1=5
B, tp=42, ts=42, x0=207463446, x1=1
C, tp=42, ts=42, x0=1000001, x1=1000004
C, tp=42, ts=42, x0=1000001, x1=1000008
A, tp=42, ts=42, x0=15, x1=442340629
C, tp=42, ts=42, x0=1000001, x1=1000012
A, tp=42, ts=42, x0=5, x1=373949180
C, tp=42, ts=42, x0=1000001, x1=1000010
C, tp=42, ts=42, x0=1000001, x1=1000004
C, tp=42, ts=42, x0=1000002, x1=1000007
B, tp=42, ts=42, x0=442340629, x1=5
B, tp=42, ts=42, x0=852994878, x1=1
C, tp=42, ts=42, x0=1000003, x1=1000004
B, tp=42, ts=42, x0=45669236, x1=3
B, tp=42, ts=42, x0=178270515, x1=4
B, tp=42, ts=42, x0=276301395, x1=8
A, tp=42, ts=42, x0=1417, x1=346723376
C, tp=42, ts=42, x0=1000004, x1=1000082
B, tp=42, ts=42, x0=751406182, x1=1
>WATERMARK 42<
B, tp=43, ts=43, x0=316943601, x1=13
C, tp=43, ts=43, x0=1000003, x1=1000004
B, tp=43, ts=43, x0=402261875, x1=3
C, tp=43, ts=43, x0=1000003, x1=1000006
B, tp=43, ts=43, x0=948916933, x1=12
C, tp=43, ts=43, x0=1000004, x1=1000006
B, tp=43, ts=43, x0=171858891, x1=5
C, tp=43, ts=43, x0=1000005, x1=1000005
C, tp=43, ts=43, x0=1000001, x1=1000005
C, tp=43, ts=43, x0=1000001, x1=1000006
B, tp=43, ts=43, x0=683165653, x1=8
C, tp=43, ts=43, x0=1000029, x1=1000006
B, tp=43, ts=43, x0=965292119, x1=2
C, tp=43, ts=43, x0=1000001, x1=1000025
C, tp=43, ts=43, x0=1000001, x1=1000004
B, tp=43, ts=43, x0=176229232, x1=1
B, tp=43, ts=43, x0=301246067, x1=1
B, tp=43, ts=43, x0=753007284, x1=1
C, tp=43, ts=43, x0=1000010, x1=1000004
A, tp=43, ts=43, x0=4, x1=23327115
B, tp=43, ts=43, x0=718133498, x1=1
A, tp=43, ts=43, x0=15, x1=780961538
B, tp=43, ts=43, x0=604645280, x1=3
C, tp=43, ts=43, x0=1000001, x1=1000006
C, tp=43, ts=43, x0=1000001, x1=1000066
C, tp=43, ts=43, x0=1000001, x1=1000004
B, tp=43, ts=43, x0=897768617, x1=2
B, tp=43, ts=43, x0=399346241, x1=3
B, tp=43, ts=43, x0=232877932, x1=3
C, tp=43, ts=43, x0=1000001, x1=1000007
B, tp=43, ts=43, x0=263074165, x1=3
B, tp=43, ts=43, x0=743442838, x1=4
C, tp=43, ts=43, x0=1000001, x1=1000005
C, tp=43, ts=43, x0=1000002, x1=1000004
C, tp=43, ts=43, x0=1000001, x1=1000004
C, tp=43, ts=43, x0=1000001, x1=1000005
C, tp=43, ts=43, x0=1000009, x1=1000004
B, tp=43, ts=43, x0=884788545, x1=2
B, tp=43, ts=43, x0=803866296, x1=2
C, tp=43, ts=43, x0=1000001, x1=1000005
B, tp=43, ts=43, x0=945943288, x1=12
B, tp=43, ts=43, x0=240972903, x1=1
B, tp=43, ts=43, x0=943223943, x1=1
B, tp=43, ts=43, x0=235067543, x1=4
B, tp=43, ts=43, x0=752943971, x1=1
B, tp=43, ts=43, x0=249465914, x1=4
B, tp=43, ts=43, x0=957614478, x1=2
A, tp=43, ts=43, x0=5, x1=37187243
C, tp=43, ts=43, x0=1000002, x1=1000005
C, tp=43, ts=43, x0=1000001, x1=1000006
C, tp=43, ts=43, x0=1000001, x1=1000004
C, tp=43, ts=43, x0=1000001, x1=1000004
A, tp=43, ts=43, x0=5, x1=833373009
C, tp=43, ts=43, x0=1000001, x1=1018402
B, tp=43, ts=43, x0=817176928, x1=1
C, tp=43, ts=43, x0=1000001, x1=1000009
C, tp=43, ts=43, x0=1000001, x1=1000006
C, tp=43, ts=43, x0=1000001, x1=1000004
A, tp=43, ts=43, x0=10, x1=493095055
C, tp=43, ts=43, x0=1000001, x1=1000004
B, tp=43, ts=43, x0=729137, x1=1
B, tp=43, ts=43, x0=420142755, x1=1
B, tp=43, ts=43, x0=270399206, x1=1
B, tp=43, ts=43, x0=2621510, x1=7
C, tp=43, ts=43, x0=1000002, x1=1000004
B, tp=43, ts=43, x0=771223730, x1=1
A, tp=43, ts=43, x0=65, x1=837258441
A, tp=43, ts=43, x0=4, x1=835153371
B, tp=43, ts=43, x0=999536484, x1=3
B, tp=43, ts=43, x0=134105173, x1=1
B, tp=43, ts=43, x0=132971572, x1=1
B, tp=43, ts=43, x0=597795398, x1=1
B, tp=43, ts=43, x0=62954432, x1=1
B, tp=43, ts=43, x0=39138638, x1=1
C, tp=43, ts=43, x0=1000002, x1=1000060
B, tp=43, ts=43, x0=416838280, x1=2
B, tp=43, ts=43, x0=991059812, x1=1
C, tp=43, ts=43, x0=1000002, x1=1000004
C, tp=43, ts=43, x0=1000001, x1=1000014
C, tp=43, ts=43, x0=1000001, x1=1000080
B, tp=43, ts=43, x0=690653555, x1=1
B, tp=43, ts=43, x0=77875122, x1=2
C, tp=43, ts=43, x0=1000005, x1=1000004
B, tp=43, ts=43, x0=922277431, x1=1
B, tp=43, ts=43, x0=161154474, x1=3
B, tp=43, ts=43, x0=822573218, x1=3
A, tp=43, ts=43, x0=6, x1=318647449
B, tp=43, ts=43, x0=979680949, x1=1
C, tp=43, ts=43, x0=1000001, x1=1000004
C, tp=43, ts=43, x0=1000001, x1=1000005
C, tp=43, ts=43, x0=1000003, x1=1000007
A, tp=43, ts=43, x0=4, x1=359949109
C, tp=43, ts=43, x0=1000001, x1=1000004
A, tp=43, ts=43, x0=6, x1=480485720
C, tp=43, ts=43, x0=1000001, x1=1000008
B, tp=43, ts=43, x0=779303024, x1=1
A, tp=43, ts=43, x0=4, x1=223117313
C, tp=43, ts=43, x0=1000001, x1=1000041
A, tp=43, ts=43, x0=4, x1=14770514
B, tp=43, ts=43, x0=402491334, x1=2
C, tp=43, ts=43, x0=1000001, x1=1000004
B, tp=43, ts=43, x0=363876572, x1=18
C, tp=43, ts=43, x0=1000001, x1=1000005
C, tp=43, ts=43, x0=1000001, x1=1000006
B, tp=43, ts=43, x0=676047875, x1=1
B, tp=43, ts=43, x0=961555145, x1=1
B, tp=43, ts=43, x0=141036812, x1=1
B, tp=43, ts=43, x0=332063419, x1=1
C, tp=43, ts=43, x0=1000001, x1=1000148
B, tp=43, ts=43, x0=756429483, x1=2
B, tp=43, ts=43, x0=37187243, x1=2
C, tp=43, ts=43, x0=1000001, x1=1000006
C, tp=43, ts=43, x0=1000001, x1=1000112
C, tp=43, ts=43, x0=1000055, x1=1000008
C, tp=43, ts=43, x0=1000001, x1=1000007
B, tp=43, ts=43, x0=837258441, x1=1
B, tp=43, ts=43, x0=890039745, x1=1
C, tp=43, ts=43, x0=1000001, x1=1000097
B, tp=43, ts=43, x0=428451019, x1=1
A, tp=43, ts=43, x0=7, x1=277168825
C, tp=43, ts=43, x0=1000002, x1=1000017
B, tp=43, ts=43, x0=885954058, x1=1
B, tp=43, ts=43, x0=849430545, x1=1
B, tp=43, ts=43, x0=660469269, x1=1
C, tp=43, ts=43, x0=1000001, x1=1000005
B, tp=43, ts=43, x0=277776541, x1=2
C, tp=43, ts=43, x0=1000001, x1=1000004
C, tp=43, ts=43, x0=1000003, x1=1000004
C, tp=43, ts=43, x0=1000007, x1=1000008
B, tp=43, ts=43, x0=288836276, x1=2
B, tp=43, ts=43, x0=682677021, x1=1
A, tp=43, ts=43, x0=10, x1=585372625
A, tp=43, ts=43, x0=4, x1=105601858
C, tp=43, ts=43, x0=1000001, x1=1000010
C, tp=43, ts=43, x0=1000001, x1=1000042
B, tp=43, ts=43, x0=699194209, x1=1
B, tp=43, ts=43, x0=376999849, x1=1
B, tp=43, ts=43, x0=945091598, x1=2
C, tp=43, ts=43, x0=1000008, x1=1000065
C, tp=43, ts=43, x0=1003048, x1=1000250
C, tp=43, ts=43, x0=1000001, x1=1000007
A, tp=43, ts=43, x0=197, x1=188332084
C, tp=43, ts=43, x0=1000007, x1=1000004
C, tp=43, ts=43, x0=1000001, x1=1000004
C, tp=43, ts=43, x0=1000001, x1=1000004
C, tp=43, ts=43, x0=1000001, x1=1000008
C, tp=43, ts=43, x0=1000001, x1=1000004
B, tp=43, ts=43, x0=180989689, x1=1
C, tp=43, ts=43, x0=1000001, x1=1000006
B, tp=43, ts=43, x0=19761571, x1=1
B, tp=43, ts=43, x0=719998233, x1=4
B, tp=43, ts=43, x0=17760786, x1=1
C, tp=43, ts=43, x0=1000001, x1=1000037
A, tp=43, ts=43, x0=14, x1=759049699
B, tp=43, ts=43, x0=617395991, x1=1
B, tp=43, ts=43, x0=911465345, x1=5
C, tp=43, ts=43, x0=1000001, x1=1000015
B, tp=43, ts=43, x0=179585627, x1=1
C, tp=43, ts=43, x0=1000002, x1=1000004
B, tp=43, ts=43, x0=347664326, x1=1
A, tp=43, ts=43, x0=6, x1=470695041
B, tp=43, ts=43, x0=905479518, x1=1
B, tp=43, ts=43, x0=490228000, x1=1
B, tp=43, ts=43, x0=709559787, x1=1
B, tp=43, ts=43, x0=611015892, x1=1
B, tp=43, ts=43, x0=886648007, x1=2
B, tp=43, ts=43, x0=174399648, x1=3
B, tp=43, ts=43, x0=921860878, x1=2
C, tp=43, ts=43, x0=1000001, x1=1000006
B, tp=43, ts=43, x0=32488394, x1=1
C, tp=43, ts=43, x0=1000001, x1=1000005
C, tp=43, ts=43, x0=1000001, x1=1000064
C, tp=43, ts=43, x0=1000001, x1=1000566
C, tp=43, ts=43, x0=1000001, x1=1000010
B, tp=43, ts=43, x0=300614527, x1=6
B, tp=43, ts=43, x0=87509422, x1=7
B, tp=43, ts=43, x0=395646147, x1=1
B, tp=43, ts=43, x0=997087066, x1=1
B, tp=43, ts=43, x0=541525184, x1=1
C, tp=43, ts=43, x0=1000001, x1=1000009
B, tp=43, ts=43, x0=426404763, x1=1
B, tp=43, ts=43, x0=328970963, x1=3
B, tp=43, ts=43, x0=451853841, x1=2
C, tp=43, ts=43, x0=1000008, x1=1000004
C, tp=43, ts=43, x0=1000001, x1=1000004
C, tp=43, ts=43, x0=1000001, x1=1000004
C, tp=43, ts=43, x0=1000001, x1=1000005
C, tp=43, ts=43, x0=1000001, x1=1000005
B, tp=43, ts=43, x0=348142924, x1=1
A, tp=43, ts=43, x0=5, x1=800660532
B, tp=43, ts=43, x0=894188861, x1=1
C, tp=43, ts=43, x0=1000002, x1=1000304
C, tp=43, ts=43, x0=1000001, x1=1000004
B, tp=43, ts=43, x0=362787383, x1=1
C, tp=43, ts=43, x0=1000001, x1=1000004
B, tp=43, ts=43, x0=412614382, x1=1
B, tp=43, ts=43, x0=220851640, x1=1
B, tp=43, ts=43, x0=501719841, x1=10
B, tp=43, ts=43, x0=489002378, x1=3
C, tp=43, ts=43, x0=1000001, x1=1000004
B, tp=43, ts=43, x0=647476849, x1=2
B, tp=43, ts=43, x0=349219285, x1=1
C, tp=43, ts=43, x0=1000005, x1=1000010
B, tp=43, ts=43, x0=112060666, x1=1
B, tp=43, ts=43, x0=382841410, x1=1
C, tp=43, ts=43, x0=1000001, x1=1000011
C, tp=43, ts=43, x0=1000024, x1=1000004
C, tp=43, ts=43, x0=1000001, x1=1000004
B, tp=43, ts=43, x0=487617007, x1=2
B, tp=43, ts=43, x0=18436001, x1=1
C, tp=43, ts=43, x0=1000008, x1=1000012
C, tp=43, ts=43, x0=1000001, x1=1000004
B, tp=43, ts=43, x0=878037736, x1=1
C, tp=43, ts=43, x0=1000001, x1=1000660
C, tp=43, ts=43, x0=1000001, x1=1000005
B, tp=43, ts=43, x0=422225059, x1=1
C, tp=43, ts=43, x0=1000001, x1=1000005
C, tp=43, ts=43, x0=1000002, x1=1000004
B, tp=43, ts=43, x0=458377298, x1=1
A, tp=43, ts=43, x0=8, x1=127658007
C, tp=43, ts=43, x0=1000008, x1=1000125
C, tp=43, ts=43, x0=1000001, x1=1000005
B, tp=43, ts=43, x0=874946849, x1=1
B, tp=43, ts=43, x0=713574253, x1=1
B, tp=43, ts=43, x0=491415954, x1=3
B, tp=43, ts=43, x0=831916743, x1=1
C, tp=43, ts=43, x0=1000002, x1=1000036
A, tp=43, ts=43, x0=12, x1=696307502
B, tp=43, ts=43, x0=720780745, x1=1
B, tp=43, ts=43, x0=790774834, x1=1
C, tp=43, ts=43, x0=1000006, x1=1000007
C, tp=43, ts=43, x0=1000001, x1=1000006
B, tp=43, ts=43, x0=35208913, x1=1
B, tp=43, ts=43, x0=818218248, x1=9
B, tp=43, ts=43, x0=745399504, x1=1
C, tp=43, ts=43, x0=1000001, x1=1000004
B, tp=43, ts=43, x0=431484738, x1=2
B, tp=43, ts=43, x0=855652581, x1=1
B, tp=43, ts=43, x0=864329464, x1=1
C, tp=43, ts=43, x0=1000001, x1=1000005
A, tp=43, ts=43, x0=5, x1=784950374
B, tp=43, ts=43, x0=755416887, x1=6
C, tp=43, ts=43, x0=1000001, x1=1000004
C, tp=43, ts=43, x0=1000002, x1=1000033
B, tp=43, ts=43, x0=608935359, x1=2
B, tp=43, ts=43, x0=920887772, x1=1
A, tp=43, ts=43, x0=73, x1=452347647
B, tp=43, ts=43, x0=358254737, x1=1
A, tp=43, ts=43, x0=4, x1=614997676
A, tp=43, ts=43, x0=4, x1=450279870
C, tp=43, ts=43, x0=1000001, x1=1000004
B, tp=43, ts=43, x0=562943634, x1=1
A, tp=43, ts=43, x0=696, x1=776786258
C, tp=43, ts=43, x0=1000001, x1=1000009
B, tp=43, ts=43, x0=776786258, x1=1
A, tp=43, ts=43, x0=7, x1=662440810
B, tp=43, ts=43, x0=943988680, x1=1
A, tp=43, ts=43, x0=5, x1=956847033
A, tp=43, ts=43, x0=4, x1=121840108
A, tp=43, ts=43, x0=4, x1=776855677
C, tp=43, ts=43, x0=1000001, x1=1000009
C, tp=43, ts=43, x0=1000001, x1=1000007
B, tp=43, ts=43, x0=559109763, x1=1
B, tp=43, ts=43, x0=589896988, x1=1
B, tp=43, ts=43, x0=114937422, x1=1
B, tp=43, ts=43, x0=172340252, x1=1
C, tp=43, ts=43, x0=1000001, x1=1000005
B, tp=43, ts=43, x0=104778827, x1=1
B, tp=43, ts=43, x0=942983919, x1=1
B, tp=43, ts=43, x0=700592078, x1=1
A, tp=43, ts=43, x0=68, x1=355883058
B, tp=43, ts=43, x0=355883058, x1=1
B, tp=43, ts=43, x0=288518029, x1=532
B, tp=43, ts=43, x0=512431321, x1=2
C, tp=43, ts=43, x0=1000001, x1=1000004
C, tp=43, ts=43, x0=1000002, x1=1000018
B, tp=43, ts=43, x0=908795094, x1=1
C, tp=43, ts=43, x0=1000008, x1=1000039
B, tp=43, ts=43, x0=921251302, x1=1
A, tp=43, ts=43, x0=2360, x1=910418469
B, tp=43, ts=43, x0=356644399, x1=1
C, tp=43, ts=43, x0=1000001, x1=1000005
B, tp=43, ts=43, x0=409444901, x1=4
B, tp=43, ts=43, x0=408706347, x1=1
B, tp=43, ts=43, x0=82219725, x1=1
B, tp=43, ts=43, x0=131379040, x1=1
B, tp=43, ts=43, x0=1185555, x1=5
B, tp=43, ts=43, x0=150322421, x1=1
A, tp=43, ts=43, x0=4, x1=455612149
B, tp=43, ts=43, x0=950991889, x1=1
C, tp=43, ts=43, x0=1000001, x1=1000004
C, tp=43, ts=43, x0=1000007, x1=1000011
B, tp=43, ts=43, x0=718410364, x1=36
C, tp=43, ts=43, x0=1000001, x1=1000011
A, tp=43, ts=43, x0=8, x1=628153586
B, tp=43, ts=43, x0=625456529, x1=3
B, tp=43, ts=43, x0=263336270, x1=1
