C, tp=0, ts=0, x0=373321178, x1=1000005
C, tp=42, ts=42, x0=488954522, x1=1000001
B, tp=42, ts=42, x0=1, x1=408624146
B, tp=42, ts=42, x0=2, x1=925646050
B, tp=42, ts=42, x0=112, x1=730449090
A, tp=42, ts=42, x0=577853136, x1=4
A, tp=42, ts=42, x0=482490629, x1=4
C, tp=42, ts=42, x0=152121065, x1=1000006
C, tp=42, ts=42, x0=886092329, x1=1000001
C, tp=42, ts=42, x0=103967518, x1=1000001
A, tp=42, ts=42, x0=822394943, x1=11
C, tp=42, ts=42, x0=685282635, x1=1000001
B, tp=42, ts=42, x0=5, x1=480860385
C, tp=42, ts=42, x0=590003517, x1=1000001
C, tp=42, ts=42, x0=225627660, x1=1000010
B, tp=42, ts=42, x0=2, x1=379085702
C, tp=42, ts=42, x0=661891509, x1=1000017
B, tp=42, ts=42, x0=4, x1=785897167
C, tp=42, ts=42, x0=957575852, x1=1000002
C, tp=42, ts=42, x0=894091053, x1=1000006
B, tp=42, ts=42, x0=1, x1=455899828
B, tp=42, ts=42, x0=2, x1=788860660
C, tp=42, ts=42, x0=824748932, x1=1000001
C, tp=42, ts=42, x0=389115955, x1=1000002
B, tp=42, ts=42, x0=15, x1=957278058
B, tp=42, ts=42, x0=1, x1=797032007
B, tp=42, ts=42, x0=1, x1=676136096
B, tp=42, ts=42, x0=1, x1=630122032
B, tp=42, ts=42, x0=2, x1=137034771
B, tp=42, ts=42, x0=1, x1=625030101
B, tp=42, ts=42, x0=5, x1=759274881
C, tp=42, ts=42, x0=898162848, x1=1000001
B, tp=42, ts=42, x0=3, x1=248294536
B, tp=42, ts=42, x0=4, x1=801868339
B, tp=42, ts=42, x0=2, x1=788792568
B, tp=42, ts=42, x0=1, x1=892775756
C, tp=42, ts=42, x0=133835919, x1=1000001
A, tp=42, ts=42, x0=204234457, x1=4
B, tp=42, ts=42, x0=8, x1=997813111
C, tp=42, ts=42, x0=970385193, x1=1000004
B, tp=42, ts=42, x0=1, x1=859801186
C, tp=42, ts=42, x0=528766390, x1=1000001
B, tp=42, ts=42, x0=9, x1=700231765
B, tp=42, ts=42, x0=1, x1=254253793
B, tp=42, ts=42, x0=2, x1=146939800
A, tp=42, ts=42, x0=724271672, x1=4
B, tp=42, ts=42, x0=2, x1=877858601
B, tp=42, ts=42, x0=1, x1=865521740
C, tp=42, ts=42, x0=939323310, x1=1000001
B, tp=42, ts=42, x0=4, x1=428195948
A, tp=42, ts=42, x0=969258653, x1=4
B, tp=42, ts=42, x0=1, x1=5665995
B, tp=42, ts=42, x0=3, x1=947873127
C, tp=42, ts=42, x0=160855017, x1=1000002
C, tp=42, ts=42, x0=132144678, x1=1000002
B, tp=42, ts=42, x0=1, x1=44433135
B, tp=42, ts=42, x0=9, x1=589703052
C, tp=42, ts=42, x0=435797246, x1=1000002
B, tp=42, ts=42, x0=9, x1=440018790
B, tp=42, ts=42, x0=2, x1=555552781
B, tp=42, ts=42, x0=1, x1=903487389
C, tp=42, ts=42, x0=906811806, x1=1000001
A, tp=42, ts=42, x0=179364382, x1=5
B, tp=42, ts=42, x0=40, x1=834952108
B, tp=42, ts=42, x0=8, x1=22731952
B, tp=42, ts=42, x0=1, x1=131783687
C, tp=42, ts=42, x0=136773871, x1=1000001
A, tp=42, ts=42, x0=980132114, x1=4
B, tp=42, ts=42, x0=2, x1=21306411
B, tp=42, ts=42, x0=4, x1=93930448
B, tp=42, ts=42, x0=71, x1=221310824
A, tp=42, ts=42, x0=794204050, x1=5
C, tp=42, ts=42, x0=195555284, x1=1000001
B, tp=42, ts=42, x0=10, x1=949687447
B, tp=42, ts=42, x0=1, x1=404765337
C, tp=42, ts=42, x0=741297917, x1=1000001
B, tp=42, ts=42, x0=1, x1=64297256
B, tp=42, ts=42, x0=35, x1=463635022
B, tp=42, ts=42, x0=1, x1=83537747
C, tp=42, ts=42, x0=260790247, x1=1000002
C, tp=42, ts=42, x0=842973732, x1=1000003
C, tp=42, ts=42, x0=195785385, x1=1000002
A, tp=42, ts=42, x0=245924022, x1=1216
C, tp=42, ts=42, x0=46921276, x1=1000001
C, tp=42, ts=42, x0=200351124, x1=1000001
C, tp=42, ts=42, x0=137171793, x1=1000001
B, tp=42, ts=42, x0=1216, x1=117738026
B, tp=42, ts=42, x0=26, x1=628951404
B, tp=42, ts=42, x0=1, x1=880779846
B, tp=42, ts=42, x0=1, x1=335030839
C, tp=42, ts=42, x0=809329707, x1=1000001
C, tp=42, ts=42, x0=822464097, x1=1000001
B, tp=42, ts=42, x0=1, x1=851048702
A, tp=42, ts=42, x0=959535266, x1=4
B, tp=42, ts=42, x0=2, x1=512389709
B, tp=42, ts=42, x0=2, x1=435208057
B, tp=42, ts=42, x0=3, x1=345350865
B, tp=42, ts=42, x0=2212, x1=707007657
B, tp=42, ts=42, x0=3, x1=69460393
C, tp=42, ts=42, x0=925134002, x1=1000001
C, tp=42, ts=42, x0=971781497, x1=1000001
C, tp=42, ts=42, x0=206030219, x1=1000003
B, tp=42, ts=42, x0=1, x1=952766548
C, tp=42, ts=42, x0=134436235, x1=1000001
B, tp=42, ts=42, x0=23, x1=903880491
B, tp=42, ts=42, x0=4, x1=883585296
B, tp=42, ts=42, x0=57, x1=288881411
C, tp=42, ts=42, x0=356800831, x1=1000002
B, tp=42, ts=42, x0=27, x1=514009537
B, tp=42, ts=42, x0=1, x1=819042464
B, tp=42, ts=42, x0=1558, x1=848387393
C, tp=42, ts=42, x0=96487704, x1=1000001
B, tp=42, ts=42, x0=1, x1=824665588
C, tp=42, ts=42, x0=519557432, x1=1000002
C, tp=42, ts=42, x0=518366236, x1=1000001
C, tp=42, ts=42, x0=88633225, x1=1000001
C, tp=42, ts=42, x0=607983797, x1=1000001
C, tp=42, ts=42, x0=723217201, x1=1000003
B, tp=42, ts=42, x0=1, x1=562946823
C, tp=42, ts=42, x0=871335920, x1=1000001
C, tp=42, ts=42, x0=220362480, x1=1000001
B, tp=42, ts=42, x0=1, x1=515429236
C, tp=42, ts=42, x0=338795573, x1=1000003
B, tp=42, ts=42, x0=3, x1=848853470
B, tp=42, ts=42, x0=9, x1=842596058
C, tp=42, ts=42, x0=431022994, x1=1000002
C, tp=42, ts=42, x0=751783307, x1=1000002
B, tp=42, ts=42, x0=3, x1=206716972
C, tp=42, ts=42, x0=355904628, x1=1000001
C, tp=42, ts=42, x0=944952143, x1=1000002
C, tp=42, ts=42, x0=259509641, x1=1000617
B, tp=42, ts=42, x0=1, x1=89007167
B, tp=42, ts=42, x0=106, x1=999317209
C, tp=42, ts=42, x0=90895155, x1=1000003
C, tp=42, ts=42, x0=748796865, x1=1000002
B, tp=42, ts=42, x0=318, x1=927465572
C, tp=42, ts=42, x0=907869511, x1=1000001
B, tp=42, ts=42, x0=2, x1=952863029
B, tp=42, ts=42, x0=14, x1=143412314
C, tp=42, ts=42, x0=381546429, x1=1000001
B, tp=42, ts=42, x0=1, x1=54406711
B, tp=42, ts=42, x0=340, x1=419890554
B, tp=42, ts=42, x0=12, x1=70783688
B, tp=42, ts=42, x0=38, x1=457207176
C, tp=42, ts=42, x0=377989382, x1=1000001
C, tp=42, ts=42, x0=471905168, x1=1000001
B, tp=42, ts=42, x0=5, x1=539762409
B, tp=42, ts=42, x0=1, x1=736079816
C, tp=42, ts=42, x0=960610631, x1=1000002
C, tp=42, ts=42, x0=132369549, x1=1000002
C, tp=42, ts=42, x0=578335529, x1=1000002
C, tp=42, ts=42, x0=717249998, x1=1000001
B, tp=42, ts=42, x0=1, x1=721544941
B, tp=42, ts=42, x0=3, x1=12239689
C, tp=42, ts=42, x0=519710630, x1=1000002
C, tp=42, ts=42, x0=485021138, x1=1000001
C, tp=42, ts=42, x0=970586682, x1=1000007
B, tp=42, ts=42, x0=1, x1=551602482
C, tp=42, ts=42, x0=666774134, x1=1000001
B, tp=42, ts=42, x0=10, x1=939047451
B, tp=42, ts=42, x0=6, x1=594406085
B, tp=42, ts=42, x0=398, x1=137449768
B, tp=42, ts=42, x0=10, x1=833725698
B, tp=42, ts=42, x0=1, x1=794384873
B, tp=42, ts=42, x0=10, x1=551664727
C, tp=42, ts=42, x0=404929189, x1=1000002
C, tp=42, ts=42, x0=952899313, x1=1000001
C, tp=42, ts=42, x0=646150400, x1=1000001
A, tp=42, ts=42, x0=524635703, x1=53
B, tp=42, ts=42, x0=1, x1=28804467
A, tp=42, ts=42, x0=755172960, x1=178962262
B, tp=42, ts=42, x0=10, x1=685505751
C, tp=42, ts=42, x0=465296399, x1=1000002
B, tp=42, ts=42, x0=6, x1=81655497
B, tp=42, ts=42, x0=1, x1=841632509
A, tp=42, ts=42, x0=471120846, x1=20
C, tp=42, ts=42, x0=834252287, x1=1000001
C, tp=42, ts=42, x0=154223936, x1=1000001
B, tp=42, ts=42, x0=1, x1=254048995
C, tp=42, ts=42, x0=813924080, x1=1000003
C, tp=42, ts=42, x0=461953378, x1=1000001
B, tp=42, ts=42, x0=89, x1=949432855
C, tp=42, ts=42, x0=239156764, x1=1000001
C, tp=42, ts=42, x0=322526263, x1=1000001
C, tp=42, ts=42, x0=678599207, x1=1000001
B, tp=42, ts=42, x0=8, x1=915345956
C, tp=42, ts=42, x0=226003485, x1=1000028
C, tp=42, ts=42, x0=70009810, x1=1000001
A, tp=42, ts=42, x0=85440459, x1=11
C, tp=42, ts=42, x0=721518665, x1=1000001
B, tp=42, ts=42, x0=1, x1=375787086
A, tp=42, ts=42, x0=667168455, x1=6
B, tp=42, ts=42, x0=1, x1=990972306
B, tp=42, ts=42, x0=48, x1=564722365
B, tp=42, ts=42, x0=384, x1=32527790
B, tp=42, ts=42, x0=1, x1=680843533
C, tp=42, ts=42, x0=855760011, x1=1000001
B, tp=42, ts=42, x0=13, x1=443306020
C, tp=42, ts=42, x0=467377972, x1=1000001
B, tp=42, ts=42, x0=2, x1=945281277
B, tp=42, ts=42, x0=2, x1=702589754
B, tp=42, ts=42, x0=1, x1=623913730
B, tp=42, ts=42, x0=5, x1=998929173
B, tp=42, ts=42, x0=27, x1=344662398
C, tp=42, ts=42, x0=627967513, x1=1000001
C, tp=42, ts=42, x0=961922863, x1=1000003
B, tp=42, ts=42, x0=6, x1=135742233
B, tp=42, ts=42, x0=1, x1=937166674
C, tp=42, ts=42, x0=42340294, x1=1000001
C, tp=42, ts=42, x0=271977183, x1=1000002
B, tp=42, ts=42, x0=1, x1=757541635
B, tp=42, ts=42, x0=22, x1=377307847
A, tp=42, ts=42, x0=595345020, x1=5
B, tp=42, ts=42, x0=8, x1=804595536
C, tp=42, ts=42, x0=258498826, x1=1000001
C, tp=42, ts=42, x0=747128480, x1=1000001
C, tp=42, ts=42, x0=454032434, x1=1000003
C, tp=42, ts=42, x0=912048212, x1=1000001
A, tp=42, ts=42, x0=305009165, x1=66
C, tp=42, ts=42, x0=768492928, x1=1000001
A, tp=42, ts=42, x0=221485182, x1=4
C, tp=42, ts=42, x0=97642989, x1=1000001
B, tp=42, ts=42, x0=4, x1=127639209
C, tp=42, ts=42, x0=579736085, x1=1000106
C, tp=42, ts=42, x0=515290888, x1=1000001
C, tp=42, ts=42, x0=90865603, x1=1000002
B, tp=42, ts=42, x0=1, x1=789096319
B, tp=42, ts=42, x0=2, x1=119320743
A, tp=42, ts=42, x0=356305199, x1=4
B, tp=42, ts=42, x0=2, x1=782737258
C, tp=42, ts=42, x0=338274987, x1=1000009
C, tp=42, ts=42, x0=863595496, x1=1000001
A, tp=42, ts=42, x0=669817793, x1=4
B, tp=42, ts=42, x0=4, x1=166105573
C, tp=42, ts=42, x0=210161398, x1=1000001
B, tp=42, ts=42, x0=2, x1=735422679
C, tp=42, ts=42, x0=267289202, x1=1000001
C, tp=42, ts=42, x0=495635561, x1=1000001
C, tp=42, ts=42, x0=470353142, x1=1000002
B, tp=42, ts=42, x0=9, x1=813985192
C, tp=42, ts=42, x0=304299004, x1=1000001
B, tp=42, ts=42, x0=1, x1=55076961
B, tp=42, ts=42, x0=20, x1=700255758
C, tp=42, ts=42, x0=214570298, x1=1000001
A, tp=42, ts=42, x0=920760601, x1=115
C, tp=42, ts=42, x0=250932588, x1=1000001
A, tp=42, ts=42, x0=965718507, x1=5
B, tp=42, ts=42, x0=1, x1=475099860
C, tp=42, ts=42, x0=881082016, x1=1000001
B, tp=42, ts=42, x0=1, x1=51279227
C, tp=42, ts=42, x0=257153930, x1=1000001
C, tp=42, ts=42, x0=987133738, x1=1000001
A, tp=42, ts=42, x0=719418081, x1=6
C, tp=42, ts=42, x0=579624493, x1=1000001
C, tp=42, ts=42, x0=469954534, x1=1000001
B, tp=42, ts=42, x0=9, x1=94044249
B, tp=42, ts=42, x0=3, x1=530925984
B, tp=42, ts=42, x0=2, x1=538963279
C, tp=42, ts=42, x0=405611642, x1=1000001
B, tp=42, ts=42, x0=1, x1=80305518
B, tp=42, ts=42, x0=2, x1=325066629
C, tp=42, ts=42, x0=659058781, x1=1000001
B, tp=42, ts=42, x0=1, x1=674977691
B, tp=42, ts=42, x0=2, x1=713158000
B, tp=42, ts=42, x0=1, x1=205580659
B, tp=42, ts=42, x0=2, x1=989408345
A, tp=42, ts=42, x0=914382545, x1=16
C, tp=42, ts=42, x0=139209105, x1=1000001
B, tp=42, ts=42, x0=1, x1=298199465
C, tp=42, ts=42, x0=543289971, x1=1000004
A, tp=42, ts=42, x0=133022655, x1=4
B, tp=42, ts=42, x0=1, x1=483467234
C, tp=42, ts=42, x0=872646794, x1=1000001
B, tp=42, ts=42, x0=15, x1=111572425
B, tp=42, ts=42, x0=1, x1=324540720
C, tp=42, ts=42, x0=336460006, x1=1000001
A, tp=42, ts=42, x0=697333776, x1=4
C, tp=42, ts=42, x0=540070691, x1=1000005
C, tp=42, ts=42, x0=974206913, x1=1000002
B, tp=42, ts=42, x0=1, x1=585482850
C, tp=42, ts=42, x0=348426320, x1=1000002
C, tp=42, ts=42, x0=753118345, x1=1000018
C, tp=42, ts=42, x0=419053296, x1=1000006
B, tp=42, ts=42, x0=1, x1=854666389
B, tp=42, ts=42, x0=1, x1=365598352
C, tp=42, ts=42, x0=370928051, x1=1000001
B, tp=42, ts=42, x0=3, x1=554765471
B, tp=42, ts=42, x0=2, x1=351789460
C, tp=42, ts=42, x0=894037361, x1=1000001
C, tp=42, ts=42, x0=911531425, x1=1000030
C, tp=42, ts=42, x0=913295521, x1=1000001
B, tp=42, ts=42, x0=51, x1=307858939
C, tp=42, ts=42, x0=137202515, x1=1000001
C, tp=42, ts=42, x0=337186706, x1=1000001
B, tp=42, ts=42, x0=1, x1=152441558
C, tp=42, ts=42, x0=14544843, x1=1000008
B, tp=42, ts=42, x0=3, x1=863282139
B, tp=42, ts=42, x0=6, x1=277875815
B, tp=42, ts=42, x0=142, x1=300318306
B, tp=42, ts=42, x0=2, x1=682360711
C, tp=42, ts=42, x0=265686281, x1=1000001
C, tp=42, ts=42, x0=520572479, x1=1000002
B, tp=42, ts=42, x0=1, x1=422322803
A, tp=42, ts=42, x0=360517575, x1=23
C, tp=42, ts=42, x0=36584045, x1=1000024
C, tp=42, ts=42, x0=385343080, x1=1000023
B, tp=42, ts=42, x0=1, x1=862252602
B, tp=42, ts=42, x0=10, x1=436702730
B, tp=42, ts=42, x0=1, x1=601922375
A, tp=42, ts=42, x0=829355476, x1=175639452
B, tp=42, ts=42, x0=1, x1=189470036
C, tp=42, ts=42, x0=546056569, x1=1000006
C, tp=42, ts=42, x0=714335630, x1=1000002
B, tp=42, ts=42, x0=3, x1=576397513
B, tp=42, ts=42, x0=1, x1=159655989
C, tp=42, ts=42, x0=200073767, x1=1000056
C, tp=42, ts=42, x0=456649668, x1=1000003
C, tp=42, ts=42, x0=715982552, x1=1000003
B, tp=42, ts=42, x0=1, x1=573196414
C, tp=42, ts=42, x0=724168062, x1=1000001
B, tp=42, ts=42, x0=1, x1=464106911
C, tp=42, ts=42, x0=878262630, x1=1000001
C, tp=42, ts=42, x0=31977955, x1=1000260
C, tp=42, ts=42, x0=87148686, x1=1000002
C, tp=42, ts=42, x0=705217551, x1=1000013
B, tp=42, ts=42, x0=6, x1=762893839
A, tp=42, ts=42, x0=145708891, x1=4
B, tp=42, ts=42, x0=2, x1=994637558
C, tp=42, ts=42, x0=458283567, x1=1000001
B, tp=42, ts=42, x0=6, x1=172512608
B, tp=42, ts=42, x0=53, x1=550463657
B, tp=42, ts=42, x0=2, x1=377341194
C, tp=42, ts=42, x0=407785902, x1=1000002
B, tp=42, ts=42, x0=51, x1=754153947
C, tp=42, ts=42, x0=254654475, x1=1000001
C, tp=42, ts=42, x0=496964493, x1=1000002
C, tp=42, ts=42, x0=719711188, x1=1000010
B, tp=42, ts=42, x0=1, x1=512439648
B, tp=42, ts=42, x0=1, x1=739007159
A, tp=42, ts=42, x0=560214713, x1=18
C, tp=42, ts=42, x0=197776667, x1=1000001
B, tp=42, ts=42, x0=2, x1=298394650
B, tp=42, ts=42, x0=1, x1=415420410
B, tp=42, ts=42, x0=2, x1=695792683
C, tp=42, ts=42, x0=104218960, x1=1000001
C, tp=42, ts=42, x0=309505275, x1=1000001
C, tp=42, ts=42, x0=896283271, x1=1000004
B, tp=42, ts=42, x0=40, x1=207728134
B, tp=42, ts=42, x0=3, x1=195966682
B, tp=42, ts=42, x0=13, x1=608942333
C, tp=42, ts=42, x0=940149896, x1=1000001
B, tp=42, ts=42, x0=1, x1=755709274
B, tp=42, ts=42, x0=1, x1=377732877
B, tp=42, ts=42, x0=43, x1=722255928
B, tp=42, ts=42, x0=1, x1=340005984
C, tp=42, ts=42, x0=957275253, x1=1000002
C, tp=42, ts=42, x0=287600189, x1=1000002
A, tp=42, ts=42, x0=796513901, x1=4
B, tp=42, ts=42, x0=3, x1=103859563
C, tp=42, ts=42, x0=856235743, x1=1000001
B, tp=42, ts=42, x0=1, x1=102933596
B, tp=42, ts=42, x0=1, x1=148226884
B, tp=42, ts=42, x0=1, x1=550483612
B, tp=42, ts=42, x0=3, x1=19947287
C, tp=42, ts=42, x0=580265729, x1=1000002
C, tp=42, ts=42, x0=950511534, x1=1000004
B, tp=42, ts=42, x0=310, x1=900122868
B, tp=42, ts=42, x0=1, x1=753390098
C, tp=42, ts=42, x0=53372586, x1=1000001
B, tp=42, ts=42, x0=14, x1=934337950
C, tp=42, ts=42, x0=265560294, x1=1000001
B, tp=42, ts=42, x0=1, x1=510617715
B, tp=42, ts=42, x0=15, x1=683811849
B, tp=42, ts=42, x0=2, x1=839531872
B, tp=42, ts=42, x0=1, x1=969876636
A, tp=42, ts=42, x0=944139902, x1=9
B, tp=42, ts=42, x0=402, x1=309423481
C, tp=42, ts=42, x0=418851491, x1=1000101
C, tp=42, ts=42, x0=117596237, x1=1000001
B, tp=42, ts=42, x0=2, x1=975999578
C, tp=42, ts=42, x0=538839544, x1=1000003
B, tp=42, ts=42, x0=6, x1=278529419
C, tp=42, ts=42, x0=333924685, x1=1000001
C, tp=42, ts=42, x0=103399254, x1=1000006
A, tp=42, ts=42, x0=658190278, x1=4
C, tp=42, ts=42, x0=563307586, x1=1000004
C, tp=42, ts=42, x0=210400894, x1=1000003
B, tp=42, ts=42, x0=1, x1=878156551
B, tp=42, ts=42, x0=1, x1=947603573
C, tp=42, ts=42, x0=270431587, x1=1000001
B, tp=42, ts=42, x0=1, x1=258174375
B, tp=42, ts=42, x0=6, x1=387196850
B, tp=42, ts=42, x0=1, x1=496310112
C, tp=42, ts=42, x0=764138535, x1=1000001
B, tp=42, ts=42, x0=2, x1=571934404
C, tp=42, ts=42, x0=293644339, x1=1000001
B, tp=42, ts=42, x0=2, x1=287801058
B, tp=42, ts=42, x0=3, x1=11857192
C, tp=42, ts=42, x0=494167500, x1=1000001
B, tp=42, ts=42, x0=101, x1=388261745
C, tp=42, ts=42, x0=828407768, x1=1000001
B, tp=42, ts=42, x0=1, x1=115433048
C, tp=42, ts=42, x0=58187170, x1=1000001
C, tp=42, ts=42, x0=454116792, x1=1001741
C, tp=42, ts=42, x0=303792323, x1=1000003
C, tp=42, ts=42, x0=716863441, x1=1000001
C, tp=42, ts=42, x0=857630126, x1=1000001
C, tp=42, ts=42, x0=115801528, x1=1000003
B, tp=42, ts=42, x0=49, x1=539159329
C, tp=42, ts=42, x0=853369517, x1=1000001
B, tp=42, ts=42, x0=2, x1=934915758
B, tp=42, ts=42, x0=3, x1=786424116
B, tp=42, ts=42, x0=3, x1=524002612
B, tp=42, ts=42, x0=1, x1=248682508
B, tp=42, ts=42, x0=121, x1=243478042
C, tp=42, ts=42, x0=327627181, x1=1000001
C, tp=42, ts=42, x0=102669560, x1=1000005
B, tp=42, ts=42, x0=1, x1=261365776
B, tp=42, ts=42, x0=1, x1=999807165
C, tp=42, ts=42, x0=201814534, x1=1000006
C, tp=42, ts=42, x0=169060386, x1=1000003
B, tp=42, ts=42, x0=41, x1=998368535
B, tp=42, ts=42, x0=3, x1=386373932
C, tp=42, ts=42, x0=454128642, x1=1000002
C, tp=42, ts=42, x0=157327577, x1=1000001
C, tp=42, ts=42, x0=534796368, x1=1000002
B, tp=42, ts=42, x0=37, x1=528858379
B, tp=42, ts=42, x0=12, x1=701444036
C, tp=42, ts=42, x0=247624092, x1=1000003
B, tp=42, ts=42, x0=1, x1=176441403
B, tp=42, ts=42, x0=1, x1=4577527
A, tp=42, ts=42, x0=883083915, x1=38
C, tp=42, ts=42, x0=580704214, x1=1000001
C, tp=42, ts=42, x0=130470077, x1=1000001
B, tp=42, ts=42, x0=1, x1=669110103
B, tp=42, ts=42, x0=11, x1=917793997
A, tp=42, ts=42, x0=823847763, x1=17
B, tp=42, ts=42, x0=23, x1=863744853
B, tp=42, ts=42, x0=4, x1=332918368
B, tp=42, ts=42, x0=80, x1=512111164
A, tp=42, ts=42, x0=233427284, x1=32
B, tp=42, ts=42, x0=1, x1=39647426
C, tp=42, ts=42, x0=293936086, x1=1000001
B, tp=42, ts=42, x0=361, x1=313861977
B, tp=42, ts=42, x0=1164, x1=638537642
B, tp=42, ts=42, x0=1, x1=915096109
B, tp=42, ts=42, x0=6, x1=14034229
B, tp=42, ts=42, x0=2, x1=150945648
C, tp=42, ts=42, x0=766037628, x1=1000001
C, tp=42, ts=42, x0=298386557, x1=1000001
A, tp=42, ts=42, x0=517636470, x1=4
B, tp=42, ts=42, x0=4722, x1=787674584
C, tp=42, ts=42, x0=755692336, x1=1000001
C, tp=42, ts=42, x0=134502949, x1=1000002
B, tp=42, ts=42, x0=1, x1=5360075
C, tp=42, ts=42, x0=43219258, x1=1000001
B, tp=42, ts=42, x0=1, x1=147619189
B, tp=42, ts=42, x0=17, x1=194824134
C, tp=42, ts=42, x0=366199883, x1=1000001
C, tp=42, ts=42, x0=164162321, x1=1000002
B, tp=42, ts=42, x0=2, x1=300455485
A, tp=42, ts=42, x0=565515428, x1=4
B, tp=42, ts=42, x0=154, x1=454384988
B, tp=42, ts=42, x0=7, x1=629733398
C, tp=42, ts=42, x0=181140231, x1=1000001
C, tp=42, ts=42, x0=23519703, x1=1000021
B, tp=42, ts=42, x0=1132, x1=52086898
A, tp=42, ts=42, x0=155721148, x1=4
A, tp=42, ts=42, x0=792040626, x1=5
A, tp=42, ts=42, x0=495594409, x1=4
C, tp=42, ts=42, x0=725568555, x1=1000001
C, tp=42, ts=42, x0=239663520, x1=1000001
B, tp=42, ts=42, x0=5, x1=95791784
C, tp=42, ts=42, x0=10502484, x1=1000002
A, tp=42, ts=42, x0=37677258, x1=64
C, tp=42, ts=42, x0=88753812, x1=1000001
C, tp=42, ts=42, x0=620895850, x1=1000002
C, tp=42, ts=42, x0=636924227, x1=1000001
B, tp=42, ts=42, x0=1, x1=977446589
B, tp=42, ts=42, x0=1410, x1=962867970
B, tp=42, ts=42, x0=1, x1=283933267
C, tp=42, ts=42, x0=119391222, x1=1000001
B, tp=42, ts=42, x0=1, x1=481245319
C, tp=42, ts=42, x0=835522703, x1=1000002
B, tp=42, ts=42, x0=1, x1=232259776
B, tp=42, ts=42, x0=23, x1=187597608
B, tp=42, ts=42, x0=41, x1=59014219
A, tp=42, ts=42, x0=226146313, x1=5
C, tp=42, ts=42, x0=508102557, x1=1000001
B, tp=42, ts=42, x0=1, x1=481809538
A, tp=42, ts=42, x0=497848453, x1=5
C, tp=42, ts=42, x0=181639631, x1=1000001
C, tp=42, ts=42, x0=492257010, x1=1000302
B, tp=42, ts=42, x0=18, x1=803612027
B, tp=42, ts=42, x0=1, x1=529873875
A, tp=42, ts=42, x0=89647565, x1=4
C, tp=42, ts=42, x0=649807581, x1=1000001
B, tp=42, ts=42, x0=1, x1=511731499
C, tp=42, ts=42, x0=615273984, x1=1000001
B, tp=42, ts=42, x0=1, x1=130259569
C, tp=42, ts=42, x0=33410508, x1=1000014
C, tp=42, ts=42, x0=874602184, x1=1000002
A, tp=42, ts=42, x0=342688809, x1=14
B, tp=42, ts=42, x0=1, x1=430762566
C, tp=42, ts=42, x0=697602783, x1=1000002
C, tp=42, ts=42, x0=41551146, x1=1000001
B, tp=42, ts=42, x0=5, x1=863576212
B, tp=42, ts=42, x0=6, x1=992983364
B, tp=42, ts=42, x0=144, x1=331511217
C, tp=42, ts=42, x0=579193031, x1=1000004
B, tp=42, ts=42, x0=2, x1=677163296
C, tp=42, ts=42, x0=667262748, x1=1000003
C, tp=42, ts=42, x0=46977272, x1=1000001
B, tp=42, ts=42, x0=1, x1=694964390
C, tp=42, ts=42, x0=973538179, x1=1000001
C, tp=42, ts=42, x0=263479208, x1=1000001
C, tp=42, ts=42, x0=120785138, x1=1000001
B, tp=42, ts=42, x0=2, x1=622155661
B, tp=42, ts=42, x0=4, x1=751741704
B, tp=42, ts=42, x0=14, x1=576679703
A, tp=42, ts=42, x0=867537100, x1=4
B, tp=42, ts=42, x0=4, x1=30521139
C, tp=42, ts=42, x0=620178535, x1=1000002
C, tp=42, ts=42, x0=333590892, x1=1000002
C, tp=42, ts=42, x0=1148717, x1=1000001
B, tp=42, ts=42, x0=8, x1=183428571
C, tp=42, ts=42, x0=298376430, x1=1000001
C, tp=42, ts=42, x0=684431565, x1=1000001
B, tp=42, ts=42, x0=28, x1=72430293
C, tp=42, ts=42, x0=675025251, x1=1000005
B, tp=42, ts=42, x0=1, x1=137870227
A, tp=42, ts=42, x0=153248450, x1=4
A, tp=42, ts=42, x0=804897116, x1=589625071
B, tp=42, ts=42, x0=2, x1=979336011
C, tp=42, ts=42, x0=888158249, x1=1000001
B, tp=42, ts=42, x0=18, x1=367555021
B, tp=42, ts=42, x0=4, x1=822435952
C, tp=42, ts=42, x0=919086052, x1=1000002
B, tp=42, ts=42, x0=10, x1=613971695
B, tp=42, ts=42, x0=1, x1=752898296
A, tp=42, ts=42, x0=961696021, x1=24
C, tp=42, ts=42, x0=556204187, x1=1000001
B, tp=42, ts=42, x0=1, x1=737470349
B, tp=42, ts=42, x0=1, x1=756057850
C, tp=42, ts=42, x0=25996260, x1=1000001
C, tp=42, ts=42, x0=707198731, x1=1000001
B, tp=42, ts=42, x0=1, x1=471333670
C, tp=42, ts=42, x0=638955666, x1=1000001
B, tp=42, ts=42, x0=26, x1=127417332
B, tp=42, ts=42, x0=1, x1=768674286
C, tp=42, ts=42, x0=880919971, x1=1000003
C, tp=42, ts=42, x0=80071542, x1=1000002
C, tp=42, ts=42, x0=44876405, x1=1000001
C, tp=42, ts=42, x0=537254874, x1=1000001
B, tp=42, ts=42, x0=6, x1=413020160
C, tp=42, ts=42, x0=886404763, x1=1000001
B, tp=42, ts=42, x0=37, x1=2868879
B, tp=42, ts=42, x0=2, x1=612118396
C, tp=42, ts=42, x0=776875948, x1=1000006
B, tp=42, ts=42, x0=6, x1=798691208
B, tp=42, ts=42, x0=1, x1=604405483
B, tp=42, ts=42, x0=1, x1=326280941
